date,county,county_fips,party,voters,election
1978-10-23,Bon Homme,46009,republican,2858,
1978-10-23,Brookings,46011,democratic,5348,
1978-10-23,Brookings,46011,other,2282,
1978-10-23,Brookings,46011,republican,6275,
1978-10-23,Brown,46013,democratic,11842,
1978-10-23,Brown,46013,other,1878,
1978-10-23,Brown,46013,republican,9087,
1978-10-23,Brule,46015,democratic,2283,
1978-10-23,Brule,46015,other,185,
1978-10-23,Brule,46015,republican,1140,
1978-10-23,Buffalo,46017,democratic,702,
1978-10-23,Buffalo,46017,other,53,
1978-10-23,Buffalo,46017,republican,319,
1978-10-23,Butte,46019,democratic,1423,
1978-10-23,Butte,46019,other,307,
1978-10-23,Butte,46019,republican,3413,
1978-10-23,Campbell,46021,democratic,323,
1978-10-23,Campbell,46021,other,44,
1978-10-23,Campbell,46021,republican,1473,
1978-10-23,Charles Mix,46023,democratic,3758,
1978-10-23,Charles Mix,46023,other,277,
1978-10-23,Charles Mix,46023,republican,1862,
1978-10-23,Clark,46025,democratic,1494,
1978-10-23,Clark,46025,other,186,
1978-10-23,Clark,46025,republican,1937,
1978-10-23,Clay,46027,democratic,3580,
1978-10-23,Clay,46027,other,1241,
1978-10-23,Clay,46027,republican,2953,
1978-10-23,Codington,46029,democratic,5968,
1978-10-23,Codington,46029,other,1622,
1978-10-23,Codington,46029,republican,4863,
1978-10-23,Corson,46031,democratic,1655,
1978-10-23,Corson,46031,other,201,
1978-10-23,Corson,46031,republican,1223,
1978-10-23,Custer,46033,democratic,1343,
1978-10-23,Custer,46033,other,359,
1978-10-23,Custer,46033,republican,1594,
1978-10-23,Davison,46035,democratic,5625,
1978-10-23,Davison,46035,other,1100,
1978-10-23,Davison,46035,republican,3999,
1978-10-23,Day,46037,democratic,3111,
1978-10-23,Day,46037,other,285,
1978-10-23,Day,46037,republican,2284,
1978-10-23,Deuel,46039,democratic,1474,
1978-10-23,Deuel,46039,other,363,
1978-10-23,Deuel,46039,republican,1670,
1978-10-23,Dewey,46041,democratic,1539,
1978-10-23,Dewey,46041,other,304,
1978-10-23,Dewey,46041,republican,1250,
1978-10-23,Douglas,46043,democratic,835,
1978-10-23,Douglas,46043,other,123,
1978-10-23,Douglas,46043,republican,2025,
1978-10-23,Edmunds,46045,democratic,1887,
1978-10-23,Edmunds,46045,other,165,
1978-10-23,Edmunds,46045,republican,1771,
1978-10-23,Fall River,46047,democratic,2131,
1978-10-23,Fall River,46047,other,444,
1978-10-23,Fall River,46047,republican,2769,
1978-10-23,Faulk,46049,democratic,1200,
1978-10-23,Faulk,46049,other,123,
1978-10-23,Faulk,46049,republican,1147,
1978-10-23,Grant,46051,democratic,2495,
1978-10-23,Grant,46051,other,580,
1978-10-23,Grant,46051,republican,2656,
1978-10-23,Gregory,46053,democratic,2246,
1978-10-23,Gregory,46053,other,164,
1978-10-23,Gregory,46053,republican,1873,
1978-10-23,Haakon,46055,democratic,606,
1978-10-23,Haakon,46055,other,85,
1978-10-23,Haakon,46055,republican,1026,
1978-10-23,Hamlin,46057,democratic,1409,
1978-10-23,Hamlin,46057,other,232,
1978-10-23,Hamlin,46057,republican,2056,
1978-10-23,Hand,46059,democratic,1739,
1978-10-23,Hand,46059,other,235,
1978-10-23,Hand,46059,republican,1872,
1978-10-23,Hanson,46061,democratic,1091,
1978-10-23,Hanson,46061,other,269,
1978-10-23,Hanson,46061,republican,905,
1978-10-23,Harding,46063,democratic,394,
1978-10-23,Harding,46063,other,67,
1978-10-23,Harding,46063,republican,788,
1978-10-23,Hughes,46065,democratic,3307,
1978-10-23,Hughes,46065,other,980,
1978-10-23,Hughes,46065,republican,4740,
1978-10-23,Hutchinson,46067,democratic,1690,
1978-10-23,Hutchinson,46067,other,134,
1978-10-23,Hutchinson,46067,republican,4662,
1978-10-23,Hyde,46069,democratic,795,
1978-10-23,Hyde,46069,other,61,
1978-10-23,Hyde,46069,republican,742,
1978-10-23,Jackson,46071,democratic,821,
1978-10-23,Jackson,46071,other,107,
1978-10-23,Jackson,46071,republican,1019,
1978-10-23,Jerauld,46073,democratic,994,
1978-10-23,Jerauld,46073,other,117,
1978-10-23,Jerauld,46073,republican,1059,
1978-10-23,Jones,46075,democratic,445,
1978-10-23,Jones,46075,other,42,
1978-10-23,Jones,46075,republican,610,
1978-10-23,Kingsbury,46077,democratic,1610,
1978-10-23,Kingsbury,46077,other,259,
1978-10-23,Kingsbury,46077,republican,2763,
1978-10-23,Lake,46079,democratic,3295,
1978-10-23,Lake,46079,other,450,
1978-10-23,Lake,46079,republican,3189,
1978-10-23,Lawrence,46081,democratic,3883,
1978-10-23,Lawrence,46081,other,838,
1978-10-23,Lawrence,46081,republican,5951,
1978-10-23,Lincoln,46083,democratic,3416,
1978-10-23,Lincoln,46083,other,770,
1978-10-23,Lincoln,46083,republican,4040,
1978-10-23,Lyman,46085,democratic,1059,
1978-10-23,Lyman,46085,other,75,
1978-10-23,Lyman,46085,republican,1429,
1978-10-23,McCook,46087,democratic,2039,
1978-10-23,McCook,46087,other,453,
1978-10-23,McCook,46087,republican,2147,
1978-10-23,McPherson,46089,democratic,492,
1978-10-23,McPherson,46089,other,91,
1978-10-23,McPherson,46089,republican,2496,
1978-10-23,Marshall,46091,democratic,2163,
1978-10-23,Marshall,46091,other,160,
1978-10-23,Marshall,46091,republican,1583,
1978-10-23,Meade,46093,democratic,3511,
1978-10-23,Meade,46093,other,600,
1978-10-23,Meade,46093,republican,4077,
1978-10-23,Mellette,46095,democratic,671,
1978-10-23,Mellette,46095,other,106,
1978-10-23,Mellette,46095,republican,700,
1978-10-23,Miner,46097,democratic,1522,
1978-10-23,Miner,46097,other,193,
1978-10-23,Miner,46097,republican,1025,
1978-10-23,Minnehaha,46099,democratic,31440,
1978-10-23,Minnehaha,46099,other,5487,
1978-10-23,Minnehaha,46099,republican,28573,
1978-10-23,Moody,46101,democratic,2457,
1978-10-23,Moody,46101,other,656,
1978-10-23,Moody,46101,republican,1731,
1978-10-23,Oglala Lakota,46102,democratic,2945,
1978-10-23,Oglala Lakota,46102,other,418,
1978-10-23,Oglala Lakota,46102,republican,505,
1978-10-23,Pennington,46103,democratic,15587,
1978-10-23,Pennington,46103,other,3836,
1978-10-23,Pennington,46103,republican,16284,
1978-10-23,Perkins,46105,democratic,1780,
1978-10-23,Perkins,46105,other,194,
1978-10-23,Perkins,46105,republican,1482,
1978-10-23,Potter,46107,democratic,1016,
1978-10-23,Potter,46107,other,97,
1978-10-23,Potter,46107,republican,1586,
1978-10-23,Roberts,46109,democratic,3714,
1978-10-23,Roberts,46109,other,534,
1978-10-23,Roberts,46109,republican,2057,
1978-10-23,Sanborn,46111,democratic,1136,
1978-10-23,Sanborn,46111,other,198,
1978-10-23,Sanborn,46111,republican,1159,
1978-10-23,Spink,46115,democratic,3107,
1978-10-23,Spink,46115,other,486,
1978-10-23,Spink,46115,republican,2405,
1978-10-23,Stanley,46117,democratic,800,
1978-10-23,Stanley,46117,other,156,
1978-10-23,Stanley,46117,republican,781,
1978-10-23,Sully,46119,democratic,577,
1978-10-23,Sully,46119,other,57,
1978-10-23,Sully,46119,republican,858,
1978-10-23,Todd,46121,democratic,2724,
1978-10-23,Todd,46121,other,346,
1978-10-23,Todd,46121,republican,913,
1978-10-23,Tripp,46123,democratic,2377,
1978-10-23,Tripp,46123,other,420,
1978-10-23,Tripp,46123,republican,2343,
1978-10-23,Turner,46125,democratic,1837,
1978-10-23,Turner,46125,other,512,
1978-10-23,Turner,46125,republican,3736,
1978-10-23,Union,46127,democratic,3390,
1978-10-23,Union,46127,other,757,
1978-10-23,Union,46127,republican,2594,
1978-10-23,Walworth,46129,democratic,1654,
1978-10-23,Walworth,46129,other,274,
1978-10-23,Walworth,46129,republican,2846,
1978-10-23,Yankton,46135,democratic,4791,
1978-10-23,Yankton,46135,other,811,
1978-10-23,Yankton,46135,republican,5365,
1978-10-23,Ziebach,46137,democratic,642,
1978-10-23,Ziebach,46137,other,120,
1978-10-23,Ziebach,46137,republican,574,
1980-05-19,Aurora,46003,democratic,1418,primary
1980-05-19,Aurora,46003,other,130,primary
1980-05-19,Aurora,46003,republican,1017,primary
1980-05-19,Beadle,46005,democratic,6600,primary
1980-05-19,Beadle,46005,other,994,primary
1980-05-19,Beadle,46005,republican,4697,primary
1980-05-19,Bennett,46007,democratic,1043,primary
1980-05-19,Bennett,46007,other,96,primary
1980-05-19,Bennett,46007,republican,803,primary
1980-05-19,Bon Homme,46009,democratic,2399,primary
1980-05-19,Bon Homme,46009,other,275,primary
1980-05-19,Bon Homme,46009,republican,2758,primary
1980-05-19,Brookings,46011,democratic,5593,primary
1980-05-19,Brookings,46011,other,2364,primary
1980-05-19,Brookings,46011,republican,6312,primary
1980-05-19,Brown,46013,democratic,11572,primary
1980-05-19,Brown,46013,other,1722,primary
1980-05-19,Brown,46013,republican,8733,primary
1980-05-19,Brule,46015,democratic,2189,primary
1980-05-19,Brule,46015,other,163,primary
1980-05-19,Brule,46015,republican,1047,primary
1980-05-19,Buffalo,46017,democratic,577,primary
1980-05-19,Buffalo,46017,other,52,primary
1980-05-19,Buffalo,46017,republican,275,primary
1980-05-19,Butte,46019,democratic,1336,primary
1980-05-19,Butte,46019,other,244,primary
1980-05-19,Butte,46019,republican,3465,primary
1980-05-19,Campbell,46021,democratic,293,primary
1980-05-19,Campbell,46021,other,37,primary
1980-05-19,Campbell,46021,republican,1443,primary
1980-05-19,Charles Mix,46023,democratic,3869,primary
1980-05-19,Charles Mix,46023,other,288,primary
1980-05-19,Charles Mix,46023,republican,1899,primary
1980-05-19,Clark,46025,democratic,1432,primary
1980-05-19,Clark,46025,other,181,primary
1980-05-19,Clark,46025,republican,1860,primary
1980-05-19,Clay,46027,democratic,3569,primary
1980-05-19,Clay,46027,other,1203,primary
1980-05-19,Clay,46027,republican,3063,primary
1980-05-19,Codington,46029,democratic,5856,primary
1980-05-19,Codington,46029,other,1511,primary
1980-05-19,Codington,46029,republican,4764,primary
1980-05-19,Corson,46031,democratic,1610,primary
1980-05-19,Corson,46031,other,195,primary
1980-05-19,Corson,46031,republican,1174,primary
1980-05-19,Custer,46033,democratic,1400,primary
1980-05-19,Custer,46033,other,390,primary
1980-05-19,Custer,46033,republican,1726,primary
1980-05-19,Davison,46035,democratic,5362,primary
1980-05-19,Davison,46035,other,998,primary
1980-05-19,Davison,46035,republican,3935,primary
1980-05-19,Day,46037,democratic,3045,primary
1980-05-19,Day,46037,other,267,primary
1980-05-19,Day,46037,republican,2238,primary
1980-05-19,Deuel,46039,democratic,1449,primary
1980-05-19,Deuel,46039,other,351,primary
1980-05-19,Deuel,46039,republican,1638,primary
1980-05-19,Dewey,46041,democratic,1602,primary
1980-05-19,Dewey,46041,other,304,primary
1980-05-19,Dewey,46041,republican,1307,primary
1980-05-19,Douglas,46043,democratic,761,primary
1980-05-19,Douglas,46043,other,101,primary
1980-05-19,Douglas,46043,republican,2006,primary
1980-05-19,Edmunds,46045,democratic,1764,primary
1980-05-19,Edmunds,46045,other,134,primary
1980-05-19,Edmunds,46045,republican,1679,primary
1980-05-19,Fall River,46047,democratic,2149,primary
1980-05-19,Fall River,46047,other,443,primary
1980-05-19,Fall River,46047,republican,2813,primary
1980-05-19,Faulk,46049,democratic,1138,primary
1980-05-19,Faulk,46049,other,100,primary
1980-05-19,Faulk,46049,republican,1088,primary
1980-05-19,Grant,46051,democratic,2380,primary
1980-05-19,Grant,46051,other,502,primary
1980-05-19,Grant,46051,republican,2554,primary
1980-05-19,Gregory,46053,democratic,2187,primary
1980-05-19,Gregory,46053,other,151,primary
1980-05-19,Gregory,46053,republican,1884,primary
1980-05-19,Haakon,46055,democratic,580,primary
1980-05-19,Haakon,46055,other,71,primary
1980-05-19,Haakon,46055,republican,1038,primary
1980-05-19,Hamlin,46057,democratic,1367,primary
1980-05-19,Hamlin,46057,other,241,primary
1980-05-19,Hamlin,46057,republican,2034,primary
1980-05-19,Hand,46059,democratic,1501,primary
1980-05-19,Hand,46059,other,83,primary
1980-05-19,Hand,46059,republican,1734,primary
1980-05-19,Hanson,46061,democratic,1028,primary
1980-05-19,Hanson,46061,other,252,primary
1980-05-19,Hanson,46061,republican,861,primary
1980-05-19,Harding,46063,democratic,385,primary
1980-05-19,Harding,46063,other,63,primary
1980-05-19,Harding,46063,republican,785,primary
1980-05-19,Hughes,46065,democratic,3097,primary
1980-05-19,Hughes,46065,other,960,primary
1980-05-19,Hughes,46065,republican,4652,primary
1980-05-19,Hutchinson,46067,democratic,1590,primary
1980-05-19,Hutchinson,46067,other,118,primary
1980-05-19,Hutchinson,46067,republican,4457,primary
1980-05-19,Hyde,46069,democratic,762,primary
1980-05-19,Hyde,46069,other,62,primary
1980-05-19,Hyde,46069,republican,702,primary
1980-05-19,Jackson,46071,democratic,848,primary
1980-05-19,Jackson,46071,other,102,primary
1980-05-19,Jackson,46071,republican,1063,primary
1980-05-19,Jerauld,46073,democratic,979,primary
1980-05-19,Jerauld,46073,other,110,primary
1980-05-19,Jerauld,46073,republican,1056,primary
1980-05-19,Jones,46075,democratic,426,primary
1980-05-19,Jones,46075,other,45,primary
1980-05-19,Jones,46075,republican,618,primary
1980-05-19,Kingsbury,46077,democratic,1571,primary
1980-05-19,Kingsbury,46077,other,257,primary
1980-05-19,Kingsbury,46077,republican,2765,primary
1980-05-19,Lake,46079,democratic,3174,primary
1980-05-19,Lake,46079,other,422,primary
1980-05-19,Lake,46079,republican,3228,primary
1980-05-19,Lawrence,46081,democratic,3781,primary
1980-05-19,Lawrence,46081,other,794,primary
1980-05-19,Lawrence,46081,republican,6000,primary
1980-05-19,Lincoln,46083,democratic,3478,primary
1980-05-19,Lincoln,46083,other,741,primary
1980-05-19,Lincoln,46083,republican,4106,primary
1980-05-19,Lyman,46085,democratic,960,primary
1980-05-19,Lyman,46085,other,65,primary
1980-05-19,Lyman,46085,republican,1360,primary
1980-05-19,McCook,46087,democratic,1969,primary
1980-05-19,McCook,46087,other,397,primary
1980-05-19,McCook,46087,republican,2102,primary
1980-05-19,McPherson,46089,democratic,529,primary
1980-05-19,McPherson,46089,other,97,primary
1980-05-19,McPherson,46089,republican,2444,primary
1980-05-19,Marshall,46091,democratic,2030,primary
1980-05-19,Marshall,46091,other,144,primary
1980-05-19,Marshall,46091,republican,1550,primary
1980-05-19,Meade,46093,democratic,3639,primary
1980-05-19,Meade,46093,other,676,primary
1980-05-19,Meade,46093,republican,4384,primary
1980-05-19,Mellette,46095,democratic,653,primary
1980-05-19,Mellette,46095,other,94,primary
1980-05-19,Mellette,46095,republican,703,primary
1980-05-19,Miner,46097,democratic,1491,primary
1980-05-19,Miner,46097,other,183,primary
1980-05-19,Miner,46097,republican,921,primary
1980-05-19,Minnehaha,46099,democratic,27676,primary
1980-05-19,Minnehaha,46099,other,5408,primary
1980-05-19,Minnehaha,46099,republican,29680,primary
1980-05-19,Moody,46101,democratic,2477,primary
1980-05-19,Moody,46101,other,607,primary
1980-05-19,Moody,46101,republican,1715,primary
1980-05-19,Oglala Lakota,46102,democratic,2989,primary
1980-05-19,Oglala Lakota,46102,other,439,primary
1980-05-19,Oglala Lakota,46102,republican,470,primary
1980-05-19,Pennington,46103,democratic,14893,primary
1980-05-19,Pennington,46103,other,2785,primary
1980-05-19,Pennington,46103,republican,17393,primary
1980-05-19,Perkins,46105,democratic,1395,primary
1980-05-19,Perkins,46105,other,190,primary
1980-05-19,Perkins,46105,republican,1756,primary
1980-05-19,Potter,46107,democratic,966,primary
1980-05-19,Potter,46107,other,86,primary
1980-05-19,Potter,46107,republican,1573,primary
1980-05-19,Roberts,46109,democratic,3683,primary
1980-05-19,Roberts,46109,other,507,primary
1980-05-19,Roberts,46109,republican,1989,primary
1980-05-19,Sanborn,46111,democratic,1059,primary
1980-05-19,Sanborn,46111,other,190,primary
1980-05-19,Sanborn,46111,republican,1116,primary
1980-05-19,Spink,46115,democratic,2984,primary
1980-05-19,Spink,46115,other,448,primary
1980-05-19,Spink,46115,republican,2355,primary
1980-05-19,Stanley,46117,democratic,756,primary
1980-05-19,Stanley,46117,other,132,primary
1980-05-19,Stanley,46117,republican,828,primary
1980-05-19,Sully,46119,democratic,554,primary
1980-05-19,Sully,46119,other,55,primary
1980-05-19,Sully,46119,republican,843,primary
1980-05-19,Todd,46121,democratic,2631,primary
1980-05-19,Todd,46121,other,332,primary
1980-05-19,Todd,46121,republican,841,primary
1980-05-19,Tripp,46123,democratic,2160,primary
1980-05-19,Tripp,46123,other,354,primary
1980-05-19,Tripp,46123,republican,2316,primary
1980-05-19,Turner,46125,democratic,1874,primary
1980-05-19,Turner,46125,other,454,primary
1980-05-19,Turner,46125,republican,3656,primary
