date,county,party,voters,election_type,fips
2025-06-02,Walworth,republican,2485,,46129
2025-06-02,Yankton,democratic,3443,,46135
2025-06-02,Yankton,other,3977,,46135
2025-06-02,Yankton,republican,7520,,46135
2025-06-02,Ziebach,democratic,737,,46137
2025-06-02,Ziebach,other,433,,46137
2025-06-02,Ziebach,republican,430,,46137
2025-07-01,Aurora,democratic,509,,46003
2025-07-01,Aurora,other,337,,46003
2025-07-01,Aurora,republican,1003,,46003
2025-07-01,Beadle,democratic,2472,,46005
2025-07-01,Beadle,other,2648,,46005
2025-07-01,Beadle,republican,5224,,46005
2025-07-01,Bennett,democratic,667,,46007
2025-07-01,Bennett,other,403,,46007
2025-07-01,Bennett,republican,728,,46007
2025-07-01,Bon Homme,democratic,874,,46009
2025-07-01,Bon Homme,other,742,,46009
2025-07-01,Bon Homme,republican,2426,,46009
2025-07-01,Brookings,democratic,5105,,46011
2025-07-01,Brookings,other,6669,,46011
2025-07-01,Brookings,republican,10131,,46011
2025-07-01,Brown,democratic,7133,,46013
2025-07-01,Brown,other,5724,,46013
2025-07-01,Brown,republican,13045,,46013
2025-07-01,Brule,democratic,881,,46015
2025-07-01,Brule,other,702,,46015
2025-07-01,Brule,republican,1781,,46015
2025-07-01,Buffalo,democratic,531,,46017
2025-07-01,Buffalo,other,183,,46017
2025-07-01,Buffalo,republican,154,,46017
2025-07-01,Butte,democratic,764,,46019
2025-07-01,Butte,other,1613,,46019
2025-07-01,Butte,republican,4654,,46019
2025-07-01,Campbell,democratic,103,,46021
2025-07-01,Campbell,other,124,,46021
2025-07-01,Campbell,republican,914,,46021
2025-07-01,Charles Mix,democratic,1762,,46023
2025-07-01,Charles Mix,other,967,,46023
2025-07-01,Charles Mix,republican,2739,,46023
2025-07-01,Clark,democratic,527,,46025
2025-07-01,Clark,other,435,,46025
2025-07-01,Clark,republican,1664,,46025
2025-07-01,Clay,democratic,2902,,46027
2025-07-01,Clay,other,2672,,46027
2025-07-01,Clay,republican,3084,,46027
2025-07-01,Codington,democratic,3819,,46029
2025-07-01,Codington,other,4760,,46029
2025-07-01,Codington,republican,10652,,46029
2025-07-01,Corson,democratic,964,,46031
2025-07-01,Corson,other,603,,46031
2025-07-01,Corson,republican,762,,46031
2025-07-01,Custer,democratic,1044,,46033
2025-07-01,Custer,other,1896,,46033
2025-07-01,Custer,republican,5230,,46033
2025-07-01,Davison,democratic,2763,,46035
2025-07-01,Davison,other,3516,,46035
2025-07-01,Davison,republican,6967,,46035
2025-07-01,Day,democratic,1231,,46037
2025-07-01,Day,other,770,,46037
2025-07-01,Day,republican,1933,,46037
2025-07-01,Deuel,democratic,580,,46039
2025-07-01,Deuel,other,799,,46039
2025-07-01,Deuel,republican,1781,,46039
2025-07-01,Dewey,democratic,1789,,46041
2025-07-01,Dewey,other,859,,46041
2025-07-01,Dewey,republican,784,,46041
2025-07-01,Douglas,democratic,201,,46043
2025-07-01,Douglas,other,247,,46043
2025-07-01,Douglas,republican,1671,,46043
2025-07-01,Edmunds,democratic,499,,46045
2025-07-01,Edmunds,other,465,,46045
2025-07-01,Edmunds,republican,1792,,46045
2025-07-01,Fall River,democratic,885,,46047
2025-07-01,Fall River,other,1670,,46047
2025-07-01,Fall River,republican,3998,,46047
2025-07-01,Faulk,democratic,185,,46049
2025-07-01,Faulk,other,259,,46049
2025-07-01,Faulk,republican,1122,,46049
2025-07-01,Grant,democratic,1031,,46051
2025-07-01,Grant,other,1127,,46051
2025-07-01,Grant,republican,2754,,46051
2025-07-01,Gregory,democratic,608,,46053
2025-07-01,Gregory,other,439,,46053
2025-07-01,Gregory,republican,1874,,46053
2025-07-01,Haakon,democratic,111,,46055
2025-07-01,Haakon,other,119,,46055
2025-07-01,Haakon,republican,1169,,46055
2025-07-01,Hamlin,democratic,540,,46057
2025-07-01,Hamlin,other,678,,46057
2025-07-01,Hamlin,republican,3098,,46057
2025-07-01,Hand,democratic,373,,46059
2025-07-01,Hand,other,252,,46059
2025-07-01,Hand,republican,1648,,46059
2025-07-01,Hanson,democratic,587,,46061
2025-07-01,Hanson,other,898,,46061
2025-07-01,Hanson,republican,1917,,46061
2025-07-01,Harding,democratic,61,,46063
2025-07-01,Harding,other,128,,46063
2025-07-01,Harding,republican,838,,46063
2025-07-01,Hughes,democratic,2152,,46065
2025-07-01,Hughes,other,2489,,46065
2025-07-01,Hughes,republican,7396,,46065
2025-07-01,Hutchinson,democratic,704,,46067
2025-07-01,Hutchinson,other,901,,46067
2025-07-01,Hutchinson,republican,3450,,46067
2025-07-01,Hyde,democratic,149,,46069
2025-07-01,Hyde,other,130,,46069
2025-07-01,Hyde,republican,661,,46069
2025-07-01,Jackson,democratic,578,,46071
2025-07-01,Jackson,other,356,,46071
2025-07-01,Jackson,republican,914,,46071
2025-07-01,Jerauld,democratic,323,,46073
2025-07-01,Jerauld,other,213,,46073
2025-07-01,Jerauld,republican,735,,46073
2025-07-01,Jones,democratic,64,,46075
2025-07-01,Jones,other,87,,46075
2025-07-01,Jones,republican,523,,46075
2025-07-01,Kingsbury,democratic,650,,46077
2025-07-01,Kingsbury,other,741,,46077
2025-07-01,Kingsbury,republican,2331,,46077
2025-07-01,Lake,democratic,1896,,46079
2025-07-01,Lake,other,1627,,46079
2025-07-01,Lake,republican,4391,,46079
2025-07-01,Lawrence,democratic,3971,,46081
2025-07-01,Lawrence,other,6431,,46081
2025-07-01,Lawrence,republican,12467,,46081
2025-07-01,Lincoln,democratic,10199,,46083
2025-07-01,Lincoln,other,13720,,46083
2025-07-01,Lincoln,republican,26138,,46083
2025-07-01,Lyman,democratic,645,,46085
2025-07-01,Lyman,other,393,,46085
2025-07-01,Lyman,republican,1170,,46085
2025-07-01,Marshall,democratic,945,,46091
2025-07-01,Marshall,other,566,,46091
2025-07-01,Marshall,republican,1328,,46091
2025-07-01,McCook,democratic,795,,46087
2025-07-01,McCook,other,803,,46087
2025-07-01,McCook,republican,2410,,46087
2025-07-01,McPherson,democratic,176,,46089
2025-07-01,McPherson,other,200,,46089
2025-07-01,McPherson,republican,1310,,46089
2025-07-01,Meade,democratic,2807,,46093
2025-07-01,Meade,other,5242,,46093
2025-07-01,Meade,republican,13155,,46093
2025-07-01,Mellette,democratic,416,,46095
2025-07-01,Mellette,other,266,,46095
2025-07-01,Mellette,republican,501,,46095
2025-07-01,Miner,democratic,420,,46097
2025-07-01,Miner,other,349,,46097
2025-07-01,Miner,republican,857,,46097
2025-07-01,Minnehaha,democratic,36170,,46099
2025-07-01,Minnehaha,other,43009,,46099
2025-07-01,Minnehaha,republican,59893,,46099
2025-07-01,Moody,democratic,1291,,46101
2025-07-01,Moody,other,1164,,46101
2025-07-01,Moody,republican,1987,,46101
2025-07-01,Oglala Lakota,democratic,5275,,46102
2025-07-01,Oglala Lakota,other,2280,,46102
2025-07-01,Oglala Lakota,republican,602,,46102
2025-07-01,Pennington,democratic,18080,,46103
2025-07-01,Pennington,other,26671,,46103
2025-07-01,Pennington,republican,47318,,46103
2025-07-01,Perkins,democratic,256,,46105
2025-07-01,Perkins,other,362,,46105
2025-07-01,Perkins,republican,1578,,46105
2025-07-01,Potter,democratic,181,,46107
2025-07-01,Potter,other,165,,46107
2025-07-01,Potter,republican,1348,,46107
2025-07-01,Roberts,democratic,2360,,46109
2025-07-01,Roberts,other,1617,,46109
2025-07-01,Roberts,republican,2282,,46109
2025-07-01,Sanborn,democratic,350,,46111
2025-07-01,Sanborn,other,298,,46111
2025-07-01,Sanborn,republican,1001,,46111
2025-07-01,Spink,democratic,974,,46115
2025-07-01,Spink,other,706,,46115
2025-07-01,Spink,republican,2574,,46115
2025-07-01,Stanley,democratic,328,,46117
2025-07-01,Stanley,other,329,,46117
2025-07-01,Stanley,republican,1595,,46117
2025-07-01,Sully,democratic,158,,46119
2025-07-01,Sully,other,155,,46119
2025-07-01,Sully,republican,848,,46119
2025-07-01,Todd,democratic,2755,,46121
2025-07-01,Todd,other,1181,,46121
2025-07-01,Todd,republican,678,,46121
2025-07-01,Tripp,democratic,554,,46123
2025-07-01,Tripp,other,589,,46123
2025-07-01,Tripp,republican,2458,,46123
2025-07-01,Turner,democratic,1119,,46125
2025-07-01,Turner,other,1306,,46125
2025-07-01,Turner,republican,3695,,46125
2025-07-01,Union,democratic,2307,,46127
2025-07-01,Union,other,3798,,46127
2025-07-01,Union,republican,6715,,46127
2025-07-01,Walworth,democratic,579,,46129
2025-07-01,Walworth,other,648,,46129
2025-07-01,Walworth,republican,2485,,46129
2025-07-01,Yankton,democratic,3424,,46135
2025-07-01,Yankton,other,3982,,46135
2025-07-01,Yankton,republican,7544,,46135
2025-07-01,Ziebach,democratic,737,,46137
2025-07-01,Ziebach,other,433,,46137
2025-07-01,Ziebach,republican,430,,46137
2025-08-01,Aurora,democratic,505,,46003
2025-08-01,Aurora,other,336,,46003
2025-08-01,Aurora,republican,1002,,46003
2025-08-01,Beadle,democratic,2466,,46005
2025-08-01,Beadle,other,2654,,46005
2025-08-01,Beadle,republican,5228,,46005
2025-08-01,Bennett,democratic,667,,46007
2025-08-01,Bennett,other,401,,46007
2025-08-01,Bennett,republican,728,,46007
2025-08-01,Bon Homme,democratic,874,,46009
2025-08-01,Bon Homme,other,740,,46009
2025-08-01,Bon Homme,republican,2435,,46009
2025-08-01,Brookings,democratic,5113,,46011
2025-08-01,Brookings,other,6674,,46011
2025-08-01,Brookings,republican,10168,,46011
2025-08-01,Brown,democratic,7110,,46013
2025-08-01,Brown,other,5726,,46013
2025-08-01,Brown,republican,13062,,46013
2025-08-01,Brule,democratic,879,,46015
2025-08-01,Brule,other,699,,46015
2025-08-01,Brule,republican,1781,,46015
2025-08-01,Buffalo,democratic,530,,46017
2025-08-01,Buffalo,other,186,,46017
2025-08-01,Buffalo,republican,156,,46017
2025-08-01,Butte,democratic,756,,46019
2025-08-01,Butte,other,1622,,46019
2025-08-01,Butte,republican,4664,,46019
2025-08-01,Campbell,democratic,103,,46021
2025-08-01,Campbell,other,126,,46021
2025-08-01,Campbell,republican,906,,46021
2025-08-01,Charles Mix,democratic,1759,,46023
2025-08-01,Charles Mix,other,968,,46023
2025-08-01,Charles Mix,republican,2739,,46023
2025-08-01,Clark,democratic,525,,46025
2025-08-01,Clark,other,444,,46025
2025-08-01,Clark,republican,1662,,46025
2025-08-01,Clay,democratic,2901,,46027
2025-08-01,Clay,other,2677,,46027
2025-08-01,Clay,republican,3086,,46027
2025-08-01,Codington,democratic,3819,,46029
2025-08-01,Codington,other,4790,,46029
2025-08-01,Codington,republican,10667,,46029
2025-08-01,Corson,democratic,961,,46031
2025-08-01,Corson,other,601,,46031
2025-08-01,Corson,republican,762,,46031
2025-08-01,Custer,democratic,1044,,46033
2025-08-01,Custer,other,1903,,46033
2025-08-01,Custer,republican,5227,,46033
2025-08-01,Davison,democratic,2756,,46035
2025-08-01,Davison,other,3525,,46035
2025-08-01,Davison,republican,6964,,46035
2025-08-01,Day,democratic,1228,,46037
2025-08-01,Day,other,767,,46037
2025-08-01,Day,republican,1933,,46037
2025-08-01,Deuel,democratic,577,,46039
2025-08-01,Deuel,other,807,,46039
2025-08-01,Deuel,republican,1790,,46039
2025-08-01,Dewey,democratic,1788,,46041
2025-08-01,Dewey,other,871,,46041
2025-08-01,Dewey,republican,783,,46041
2025-08-01,Douglas,democratic,202,,46043
2025-08-01,Douglas,other,246,,46043
2025-08-01,Douglas,republican,1670,,46043
2025-08-01,Edmunds,democratic,502,,46045
2025-08-01,Edmunds,other,464,,46045
2025-08-01,Edmunds,republican,1796,,46045
2025-08-01,Fall River,democratic,885,,46047
2025-08-01,Fall River,other,1669,,46047
2025-08-01,Fall River,republican,4019,,46047
2025-08-01,Faulk,democratic,181,,46049
2025-08-01,Faulk,other,261,,46049
2025-08-01,Faulk,republican,1116,,46049
2025-08-01,Grant,democratic,1027,,46051
2025-08-01,Grant,other,1132,,46051
2025-08-01,Grant,republican,2753,,46051
2025-08-01,Gregory,democratic,604,,46053
2025-08-01,Gregory,other,440,,46053
2025-08-01,Gregory,republican,1877,,46053
2025-08-01,Haakon,democratic,110,,46055
2025-08-01,Haakon,other,119,,46055
2025-08-01,Haakon,republican,1170,,46055
2025-08-01,Hamlin,democratic,537,,46057
2025-08-01,Hamlin,other,679,,46057
2025-08-01,Hamlin,republican,3092,,46057
2025-08-01,Hand,democratic,369,,46059
2025-08-01,Hand,other,248,,46059
2025-08-01,Hand,republican,1644,,46059
2025-08-01,Hanson,democratic,584,,46061
2025-08-01,Hanson,other,902,,46061
2025-08-01,Hanson,republican,1917,,46061
2025-08-01,Harding,democratic,61,,46063
2025-08-01,Harding,other,126,,46063
2025-08-01,Harding,republican,839,,46063
2025-08-01,Hughes,democratic,2152,,46065
2025-08-01,Hughes,other,2492,,46065
2025-08-01,Hughes,republican,7403,,46065
2025-08-01,Hutchinson,democratic,701,,46067
2025-08-01,Hutchinson,other,901,,46067
2025-08-01,Hutchinson,republican,3451,,46067
2025-08-01,Hyde,democratic,150,,46069
2025-08-01,Hyde,other,130,,46069
2025-08-01,Hyde,republican,659,,46069
2025-08-01,Jackson,democratic,580,,46071
2025-08-01,Jackson,other,355,,46071
2025-08-01,Jackson,republican,919,,46071
2025-08-01,Jerauld,democratic,323,,46073
2025-08-01,Jerauld,other,216,,46073
2025-08-01,Jerauld,republican,735,,46073
2025-08-01,Jones,democratic,64,,46075
2025-08-01,Jones,other,88,,46075
2025-08-01,Jones,republican,519,,46075
2025-08-01,Kingsbury,democratic,650,,46077
2025-08-01,Kingsbury,other,743,,46077
2025-08-01,Kingsbury,republican,2328,,46077
2025-08-01,Lake,democratic,1894,,46079
2025-08-01,Lake,other,1634,,46079
2025-08-01,Lake,republican,4394,,46079
2025-08-01,Lawrence,democratic,3983,,46081
2025-08-01,Lawrence,other,6465,,46081
2025-08-01,Lawrence,republican,12482,,46081
2025-08-01,Lincoln,democratic,10218,,46083
2025-08-01,Lincoln,other,13758,,46083
2025-08-01,Lincoln,republican,26219,,46083
2025-08-01,Lyman,democratic,644,,46085
2025-08-01,Lyman,other,397,,46085
2025-08-01,Lyman,republican,1172,,46085
2025-08-01,Marshall,democratic,941,,46091
2025-08-01,Marshall,other,568,,46091
2025-08-01,Marshall,republican,1324,,46091
2025-08-01,McCook,democratic,792,,46087
2025-08-01,McCook,other,799,,46087
2025-08-01,McCook,republican,2408,,46087
2025-08-01,McPherson,democratic,177,,46089
2025-08-01,McPherson,other,203,,46089
2025-08-01,McPherson,republican,1315,,46089
2025-08-01,Meade,democratic,2802,,46093
2025-08-01,Meade,other,5258,,46093
2025-08-01,Meade,republican,13185,,46093
2025-08-01,Mellette,democratic,415,,46095
2025-08-01,Mellette,other,266,,46095
2025-08-01,Mellette,republican,503,,46095
2025-08-01,Miner,democratic,419,,46097
2025-08-01,Miner,other,348,,46097
2025-08-01,Miner,republican,858,,46097
2025-08-01,Minnehaha,democratic,36186,,46099
2025-08-01,Minnehaha,other,43135,,46099
2025-08-01,Minnehaha,republican,60032,,46099
2025-08-01,Moody,democratic,1287,,46101
2025-08-01,Moody,other,1161,,46101
2025-08-01,Moody,republican,1994,,46101
2025-08-01,Oglala Lakota,democratic,5264,,46102
2025-08-01,Oglala Lakota,other,2276,,46102
2025-08-01,Oglala Lakota,republican,605,,46102
2025-08-01,Pennington,democratic,18066,,46103
2025-08-01,Pennington,other,26700,,46103
2025-08-01,Pennington,republican,47383,,46103
2025-08-01,Perkins,democratic,254,,46105
2025-08-01,Perkins,other,364,,46105
2025-08-01,Perkins,republican,1580,,46105
2025-08-01,Potter,democratic,182,,46107
2025-08-01,Potter,other,166,,46107
2025-08-01,Potter,republican,1352,,46107
2025-08-01,Roberts,democratic,2374,,46109
2025-08-01,Roberts,other,1627,,46109
2025-08-01,Roberts,republican,2290,,46109
2025-08-01,Sanborn,democratic,351,,46111
2025-08-01,Sanborn,other,298,,46111
2025-08-01,Sanborn,republican,1014,,46111
2025-08-01,Spink,democratic,972,,46115
2025-08-01,Spink,other,710,,46115
2025-08-01,Spink,republican,2575,,46115
2025-08-01,Stanley,democratic,330,,46117
2025-08-01,Stanley,other,329,,46117
2025-08-01,Stanley,republican,1596,,46117
2025-08-01,Sully,democratic,158,,46119
2025-08-01,Sully,other,155,,46119
2025-08-01,Sully,republican,846,,46119
2025-08-01,Todd,democratic,2743,,46121
2025-08-01,Todd,other,1195,,46121
2025-08-01,Todd,republican,680,,46121
2025-08-01,Tripp,democratic,552,,46123
2025-08-01,Tripp,other,587,,46123
2025-08-01,Tripp,republican,2463,,46123
2025-08-01,Turner,democratic,1115,,46125
2025-08-01,Turner,other,1300,,46125
2025-08-01,Turner,republican,3691,,46125
2025-08-01,Union,democratic,2297,,46127
2025-08-01,Union,other,3756,,46127
2025-08-01,Union,republican,6684,,46127
2025-08-01,Walworth,democratic,574,,46129
2025-08-01,Walworth,other,652,,46129
2025-08-01,Walworth,republican,2493,,46129
2025-08-01,Yankton,democratic,3422,,46135
2025-08-01,Yankton,other,3984,,46135
2025-08-01,Yankton,republican,7563,,46135
2025-08-01,Ziebach,democratic,733,,46137
2025-08-01,Ziebach,other,435,,46137
2025-08-01,Ziebach,republican,429,,46137
2025-09-02,Aurora,democratic,504,,46003
2025-09-02,Aurora,other,336,,46003
2025-09-02,Aurora,republican,1007,,46003
2025-09-02,Beadle,democratic,2458,,46005
2025-09-02,Beadle,other,2661,,46005
2025-09-02,Beadle,republican,5227,,46005
2025-09-02,Bennett,democratic,666,,46007
2025-09-02,Bennett,other,401,,46007
2025-09-02,Bennett,republican,731,,46007
2025-09-02,Bon Homme,democratic,868,,46009
2025-09-02,Bon Homme,other,744,,46009
2025-09-02,Bon Homme,republican,2430,,46009
2025-09-02,Brookings,democratic,5114,,46011
2025-09-02,Brookings,other,6682,,46011
2025-09-02,Brookings,republican,10182,,46011
2025-09-02,Brown,democratic,7089,,46013
2025-09-02,Brown,other,5713,,46013
2025-09-02,Brown,republican,13034,,46013
2025-09-02,Brule,democratic,876,,46015
2025-09-02,Brule,other,702,,46015
2025-09-02,Brule,republican,1774,,46015
2025-09-02,Buffalo,democratic,533,,46017
2025-09-02,Buffalo,other,186,,46017
2025-09-02,Buffalo,republican,155,,46017
2025-09-02,Butte,democratic,758,,46019
2025-09-02,Butte,other,1617,,46019
2025-09-02,Butte,republican,4664,,46019
2025-09-02,Campbell,democratic,103,,46021
2025-09-02,Campbell,other,124,,46021
2025-09-02,Campbell,republican,908,,46021
2025-09-02,Charles Mix,democratic,1756,,46023
2025-09-02,Charles Mix,other,971,,46023
2025-09-02,Charles Mix,republican,2738,,46023
2025-09-02,Clark,democratic,520,,46025
2025-09-02,Clark,other,444,,46025
2025-09-02,Clark,republican,1666,,46025
2025-09-02,Clay,democratic,2898,,46027
2025-09-02,Clay,other,2688,,46027
2025-09-02,Clay,republican,3096,,46027
2025-09-02,Codington,democratic,3796,,46029
2025-09-02,Codington,other,4798,,46029
2025-09-02,Codington,republican,10673,,46029
2025-09-02,Corson,democratic,961,,46031
2025-09-02,Corson,other,603,,46031
2025-09-02,Corson,republican,762,,46031
2025-09-02,Custer,democratic,1037,,46033
2025-09-02,Custer,other,1898,,46033
2025-09-02,Custer,republican,5221,,46033
2025-09-02,Davison,democratic,2755,,46035
2025-09-02,Davison,other,3540,,46035
2025-09-02,Davison,republican,6981,,46035
2025-09-02,Day,democratic,1224,,46037
2025-09-02,Day,other,772,,46037
2025-09-02,Day,republican,1937,,46037
2025-09-02,Deuel,democratic,576,,46039
2025-09-02,Deuel,other,810,,46039
2025-09-02,Deuel,republican,1794,,46039
2025-09-02,Dewey,democratic,1790,,46041
2025-09-02,Dewey,other,874,,46041
2025-09-02,Dewey,republican,786,,46041
2025-09-02,Douglas,democratic,201,,46043
2025-09-02,Douglas,other,245,,46043
2025-09-02,Douglas,republican,1678,,46043
2025-09-02,Edmunds,democratic,499,,46045
2025-09-02,Edmunds,other,465,,46045
2025-09-02,Edmunds,republican,1795,,46045
2025-09-02,Fall River,democratic,880,,46047
2025-09-02,Fall River,other,1671,,46047
2025-09-02,Fall River,republican,4031,,46047
2025-09-02,Faulk,democratic,180,,46049
2025-09-02,Faulk,other,261,,46049
2025-09-02,Faulk,republican,1114,,46049
2025-09-02,Grant,democratic,1020,,46051
2025-09-02,Grant,other,1128,,46051
2025-09-02,Grant,republican,2748,,46051
2025-09-02,Gregory,democratic,602,,46053
2025-09-02,Gregory,other,443,,46053
2025-09-02,Gregory,republican,1884,,46053
2025-09-02,Haakon,democratic,109,,46055
2025-09-02,Haakon,other,120,,46055
2025-09-02,Haakon,republican,1169,,46055
2025-09-02,Hamlin,democratic,537,,46057
2025-09-02,Hamlin,other,681,,46057
2025-09-02,Hamlin,republican,3095,,46057
2025-09-02,Hand,democratic,367,,46059
2025-09-02,Hand,other,245,,46059
2025-09-02,Hand,republican,1639,,46059
2025-09-02,Hanson,democratic,582,,46061
2025-09-02,Hanson,other,902,,46061
2025-09-02,Hanson,republican,1918,,46061
2025-09-02,Harding,democratic,60,,46063
2025-09-02,Harding,other,126,,46063
2025-09-02,Harding,republican,836,,46063
2025-09-02,Hughes,democratic,2150,,46065
2025-09-02,Hughes,other,2500,,46065
2025-09-02,Hughes,republican,7411,,46065
2025-09-02,Hutchinson,democratic,695,,46067
2025-09-02,Hutchinson,other,899,,46067
2025-09-02,Hutchinson,republican,3440,,46067
2025-09-02,Hyde,democratic,149,,46069
2025-09-02,Hyde,other,131,,46069
2025-09-02,Hyde,republican,660,,46069
2025-09-02,Jackson,democratic,581,,46071
2025-09-02,Jackson,other,354,,46071
2025-09-02,Jackson,republican,920,,46071
2025-09-02,Jerauld,democratic,320,,46073
2025-09-02,Jerauld,other,220,,46073
2025-09-02,Jerauld,republican,740,,46073
2025-09-02,Jones,democratic,64,,46075
2025-09-02,Jones,other,88,,46075
2025-09-02,Jones,republican,516,,46075
2025-09-02,Kingsbury,democratic,649,,46077
2025-09-02,Kingsbury,other,744,,46077
2025-09-02,Kingsbury,republican,2329,,46077
2025-09-02,Lake,democratic,1891,,46079
2025-09-02,Lake,other,1635,,46079
2025-09-02,Lake,republican,4395,,46079
2025-09-02,Lawrence,democratic,3964,,46081
2025-09-02,Lawrence,other,6480,,46081
2025-09-02,Lawrence,republican,12470,,46081
2025-09-02,Lincoln,democratic,10204,,46083
2025-09-02,Lincoln,other,13749,,46083
2025-09-02,Lincoln,republican,26222,,46083
2025-09-02,Lyman,democratic,643,,46085
2025-09-02,Lyman,other,397,,46085
2025-09-02,Lyman,republican,1171,,46085
2025-09-02,Marshall,democratic,941,,46091
2025-09-02,Marshall,other,572,,46091
2025-09-02,Marshall,republican,1324,,46091
2025-09-02,McCook,democratic,788,,46087
2025-09-02,McCook,other,799,,46087
2025-09-02,McCook,republican,2413,,46087
2025-09-02,McPherson,democratic,176,,46089
2025-09-02,McPherson,other,204,,46089
2025-09-02,McPherson,republican,1314,,46089
2025-09-02,Meade,democratic,2781,,46093
2025-09-02,Meade,other,5219,,46093
2025-09-02,Meade,republican,13119,,46093
2025-09-02,Mellette,democratic,415,,46095
2025-09-02,Mellette,other,268,,46095
2025-09-02,Mellette,republican,503,,46095
2025-09-02,Miner,democratic,419,,46097
2025-09-02,Miner,other,346,,46097
2025-09-02,Miner,republican,858,,46097
2025-09-02,Minnehaha,democratic,36178,,46099
2025-09-02,Minnehaha,other,43224,,46099
2025-09-02,Minnehaha,republican,60119,,46099
2025-09-02,Moody,democratic,1287,,46101
2025-09-02,Moody,other,1163,,46101
2025-09-02,Moody,republican,2002,,46101
2025-09-02,Oglala Lakota,democratic,5266,,46102
2025-09-02,Oglala Lakota,other,2273,,46102
2025-09-02,Oglala Lakota,republican,606,,46102
2025-09-02,Pennington,democratic,18083,,46103
2025-09-02,Pennington,other,26761,,46103
2025-09-02,Pennington,republican,47437,,46103
2025-09-02,Perkins,democratic,251,,46105
2025-09-02,Perkins,other,363,,46105
2025-09-02,Perkins,republican,1584,,46105
2025-09-02,Potter,democratic,182,,46107
2025-09-02,Potter,other,162,,46107
2025-09-02,Potter,republican,1355,,46107
2025-09-02,Roberts,democratic,2371,,46109
2025-09-02,Roberts,other,1625,,46109
2025-09-02,Roberts,republican,2296,,46109
2025-09-02,Sanborn,democratic,351,,46111
2025-09-02,Sanborn,other,295,,46111
2025-09-02,Sanborn,republican,1013,,46111
2025-09-02,Spink,democratic,969,,46115
2025-09-02,Spink,other,709,,46115
2025-09-02,Spink,republican,2570,,46115
2025-09-02,Stanley,democratic,330,,46117
2025-09-02,Stanley,other,331,,46117
2025-09-02,Stanley,republican,1596,,46117
2025-09-02,Sully,democratic,157,,46119
2025-09-02,Sully,other,156,,46119
2025-09-02,Sully,republican,843,,46119
2025-09-02,Todd,democratic,2742,,46121
2025-09-02,Todd,other,1194,,46121
2025-09-02,Todd,republican,679,,46121
2025-09-02,Tripp,democratic,552,,46123
2025-09-02,Tripp,other,587,,46123
2025-09-02,Tripp,republican,2462,,46123
2025-09-02,Turner,democratic,1119,,46125
2025-09-02,Turner,other,1302,,46125
2025-09-02,Turner,republican,3694,,46125
2025-09-02,Union,democratic,2297,,46127
2025-09-02,Union,other,3760,,46127
2025-09-02,Union,republican,6682,,46127
2025-09-02,Walworth,democratic,568,,46129
2025-09-02,Walworth,other,651,,46129
2025-09-02,Walworth,republican,2490,,46129
2025-09-02,Yankton,democratic,3412,,46135
2025-09-02,Yankton,other,3959,,46135
2025-09-02,Yankton,republican,7530,,46135
2025-09-02,Ziebach,democratic,730,,46137
2025-09-02,Ziebach,other,436,,46137
2025-09-02,Ziebach,republican,431,,46137
2025-10-01,Aurora,democratic,499,,46003
2025-10-01,Aurora,other,338,,46003
2025-10-01,Aurora,republican,1010,,46003
2025-10-01,Beadle,democratic,2450,,46005
2025-10-01,Beadle,other,2663,,46005
2025-10-01,Beadle,republican,5231,,46005
2025-10-01,Bennett,democratic,666,,46007
2025-10-01,Bennett,other,401,,46007
2025-10-01,Bennett,republican,729,,46007
2025-10-01,Bon Homme,democratic,864,,46009
2025-10-01,Bon Homme,other,744,,46009
2025-10-01,Bon Homme,republican,2434,,46009
2025-10-01,Brookings,democratic,5129,,46011
2025-10-01,Brookings,other,6720,,46011
2025-10-01,Brookings,republican,10224,,46011
2025-10-01,Brown,democratic,7065,,46013
2025-10-01,Brown,other,5749,,46013
2025-10-01,Brown,republican,13060,,46013
2025-10-01,Brule,democratic,873,,46015
2025-10-01,Brule,other,709,,46015
2025-10-01,Brule,republican,1770,,46015
2025-10-01,Buffalo,democratic,532,,46017
2025-10-01,Buffalo,other,186,,46017
2025-10-01,Buffalo,republican,155,,46017
2025-10-01,Butte,democratic,754,,46019
2025-10-01,Butte,other,1632,,46019
2025-10-01,Butte,republican,4672,,46019
2025-10-01,Campbell,democratic,103,,46021
2025-10-01,Campbell,other,125,,46021
2025-10-01,Campbell,republican,909,,46021
2025-10-01,Charles Mix,democratic,1759,,46023
2025-10-01,Charles Mix,other,973,,46023
2025-10-01,Charles Mix,republican,2741,,46023
2025-10-01,Clark,democratic,519,,46025
2025-10-01,Clark,other,442,,46025
2025-10-01,Clark,republican,1673,,46025
2025-10-01,Clay,democratic,2899,,46027
2025-10-01,Clay,other,2707,,46027
2025-10-01,Clay,republican,3101,,46027
2025-10-01,Codington,democratic,3782,,46029
2025-10-01,Codington,other,4829,,46029
2025-10-01,Codington,republican,10686,,46029
2025-10-01,Corson,democratic,960,,46031
2025-10-01,Corson,other,604,,46031
2025-10-01,Corson,republican,763,,46031
2025-10-01,Custer,democratic,1032,,46033
2025-10-01,Custer,other,1903,,46033
2025-10-01,Custer,republican,5234,,46033
2025-10-01,Davison,democratic,2759,,46035
2025-10-01,Davison,other,3546,,46035
2025-10-01,Davison,republican,7002,,46035
