date,county,county_fips,active,americans_elect,constitution,democrat,democratic,inactive,independent,libertarian,npa_ind,npa_ind_oth,other,reform,republican
2002-05-20,Turner,46125,,,,,1868,350,,5,,,616,1,3278
2002-05-20,Union,46127,,,,,3170,1056,,6,,,1448,3,3584
2002-05-20,Walworth,46129,,,,,1102,128,,11,,,431,0,2520
2002-05-20,Yankton,46135,,,,,4951,1790,,6,,,1753,9,5915
2002-05-20,Ziebach,46137,,,,,819,100,,3,,,187,0,443
2002-10-21,Aurora,46003,,,,,1093,116,,2,,,112,0,840
2002-10-21,Beadle,46005,,,,,5117,857,,33,,,1535,0,4636
2002-10-21,Bennett,46007,,,,,1435,158,,2,,,191,1,740
2002-10-21,Bon Homme,46009,,,,,1916,135,,5,,,396,0,2255
2002-10-21,Brookings,46011,,,,,5753,2398,,79,,,3348,7,7775
2002-10-21,Brown,46013,,,,,10346,2198,,26,,,2875,7,9519
2002-10-21,Brule,46015,,,,,1762,264,,4,,,322,2,1306
2002-10-21,Buffalo,46017,,,,,849,84,,0,,,103,0,171
2002-10-21,Butte,46019,,,,,1185,1018,,25,,,597,1,3369
2002-10-21,Campbell,46021,,,,,218,45,,2,,,48,0,1144
2002-10-21,Charles Mix,46023,,,,,3282,531,,3,,,421,1,2019
2002-10-21,Clark,46025,,,,,1111,218,,2,,,201,0,1547
2002-10-21,Clay,46027,,,,,3887,1451,,27,,,1676,1,3478
2002-10-21,Codington,46029,,,,,6512,1299,,23,,,2414,2,6929
2002-10-21,Corson,46031,,,,,1459,300,,21,,,300,0,789
2002-10-21,Custer,46033,,,,,1219,583,,19,,,831,2,3084
2002-10-21,Davison,46035,,,,,4304,751,,16,,,1332,1,4892
2002-10-21,Day,46037,,,,,2214,419,,1,,,374,0,1611
2002-10-21,Deuel,46039,,,,,1198,170,,2,,,453,1,1309
2002-10-21,Dewey,46041,,,,,2694,63,,3,,,478,0,954
2002-10-21,Douglas,46043,,,,,489,86,,0,,,123,0,1763
2002-10-21,Edmunds,46045,,,,,1329,250,,3,,,220,0,1488
2002-10-21,Fall River,46047,,,,,1433,523,,21,,,797,0,2709
2002-10-21,Faulk,46049,,,,,673,67,,2,,,203,3,898
2002-10-21,Grant,46051,,,,,2004,358,,1,,,759,1,2419
2002-10-21,Gregory,46053,,,,,1470,160,,2,,,247,0,1691
2002-10-21,Haakon,46055,,,,,378,0,,0,,,73,0,1204
2002-10-21,Hamlin,46057,,,,,1260,85,,3,,,415,2,2092
2002-10-21,Hand,46059,,,,,1117,133,,2,,,246,0,1659
2002-10-21,Hanson,46061,,,,,983,105,,2,,,533,0,1009
2002-10-21,Harding,46063,,,,,167,110,,0,,,33,0,755
2002-10-21,Hughes,46065,,,,,2697,1295,,13,,,1036,0,7120
2002-10-21,Hutchinson,46067,,,,,1433,204,,5,,,334,1,3865
2002-10-21,Hyde,46069,,,,,421,97,,3,,,69,2,727
2002-10-21,Jackson,46071,,,,,810,70,,1,,,179,0,890
2002-10-21,Jerauld,46073,,,,,683,16,,2,,,123,0,825
2002-10-21,Jones,46075,,,,,182,51,,1,,,44,0,655
2002-10-21,Kingsbury,46077,,,,,1343,156,,5,,,442,2,2329
2002-10-21,Lake,46079,,,,,3139,487,,15,,,726,2,3746
2002-10-21,Lawrence,46081,,,,,3861,2159,,90,,,1894,4,7805
2002-10-21,Lincoln,46083,,,,,5231,1912,,14,,,2369,4,8748
2002-10-21,Lyman,46085,,,,,1226,151,,2,,,140,1,1211
2002-10-21,McCook,46087,,,,,1578,223,,5,,,433,1,1955
2002-10-21,McPherson,46089,,,,,398,139,,1,,,174,0,1591
2002-10-21,Marshall,46091,,,,,1527,94,,2,,,184,0,1213
2002-10-21,Meade,46093,,,,,3381,2658,,41,,,2088,8,7733
2002-10-21,Mellette,46095,,,,,682,45,,0,,,108,0,626
2002-10-21,Miner,46097,,,,,986,140,,2,,,229,0,698
2002-10-21,Minnehaha,46099,,,,,34612,11286,,209,,,11964,43,41037
2002-10-21,Moody,46101,,,,,2119,247,,2,,,583,0,1544
2002-10-21,Pennington,46103,,,,,16383,10048,,320,,,10048,10,28538
2002-10-21,Perkins,46105,,,,,696,164,,2,,,209,0,1405
2002-10-21,Potter,46107,,,,,555,124,,0,,,101,0,1404
2002-10-21,Roberts,46109,,,,,3651,430,,5,,,785,1,1935
2002-10-21,Sanborn,46111,,,,,850,80,,0,,,113,0,1011
2002-10-21,Shannon,46113,,,,,5556,322,,10,,,917,2,505
2002-10-21,Spink,46115,,,,,2085,419,,4,,,441,3,2101
2002-10-21,Stanley,46117,,,,,705,157,,0,,,160,0,1112
2002-10-21,Sully,46119,,,,,368,71,,4,,,82,0,720
2002-10-21,Todd,46121,,,,,3521,388,,4,,,646,0,713
2002-10-21,Tripp,46123,,,,,1485,346,,1,,,304,0,2242
2002-10-21,Turner,46125,,,,,1909,348,,5,,,627,1,3319
2002-10-21,Union,46127,,,,,3218,1038,,6,,,1511,3,3712
2002-10-21,Walworth,46129,,,,,1139,139,,12,,,452,0,2543
2002-10-21,Yankton,46135,,,,,5081,1780,,29,,,1809,2,6130
2002-10-21,Ziebach,46137,,,,,975,145,,2,,,191,0,438
2004-05-17,Aurora,46003,,,0,,1067,121,,2,,,119,,818
2004-05-17,Beadle,46005,,,0,,4915,1000,,24,,,1416,,4581
2004-05-17,Bennett,46007,,,0,,1412,202,,2,,,171,,707
2004-05-17,Bon Homme,46009,,,0,,1825,178,,4,,,397,,2098
2004-05-17,Brookings,46011,,,2,,5455,2901,,63,,,3125,,7296
2004-05-17,Brown,46013,,,0,,10168,1973,,27,,,2817,,9336
2004-05-17,Brule,46015,,,2,,1729,25,,3,,,337,,1300
2004-05-17,Buffalo,46017,,,0,,817,64,,0,,,99,,160
2004-05-17,Butte,46019,,,0,,1232,508,,30,,,658,,3422
2004-05-17,Campbell,46021,,,0,,187,115,,3,,,44,,1002
2004-05-17,Charles Mix,46023,,,0,,3190,593,,3,,,417,,1976
2004-05-17,Clark,46025,,,0,,1060,122,,3,,,203,,1574
2004-05-17,Clay,46027,,,0,,3600,1707,,20,,,1630,,3177
2004-05-17,Codington,46029,,,1,,6322,1323,,20,,,2288,,6871
2004-05-17,Corson,46031,,,0,,1445,237,,13,,,302,,775
2004-05-17,Custer,46033,,,0,,1230,675,,19,,,806,,3089
2004-05-17,Davison,46035,,,0,,4271,1101,,14,,,1277,,4974
2004-05-17,Day,46037,,,0,,2287,382,,1,,,403,,1653
2004-05-17,Deuel,46039,,,0,,1173,172,,1,,,481,,1258
2004-05-17,Dewey,46041,,,0,,2625,116,,3,,,456,,897
2004-05-17,Douglas,46043,,,0,,486,46,,0,,,133,,1740
2004-05-17,Edmunds,46045,,,2,,1265,241,,3,,,216,,1450
2004-05-17,Fall River,46047,,,0,,1385,535,,18,,,333,,2603
2004-05-17,Faulk,46049,,,0,,628,76,,0,,,298,,873
2004-05-17,Grant,46051,,,0,,1978,522,,1,,,755,,2338
2004-05-17,Gregory,46053,,,0,,1455,24,,3,,,261,,1709
2004-05-17,Haakon,46055,,,2,,346,50,,0,,,72,,1153
2004-05-17,Hamlin,46057,,,1,,1207,292,,3,,,349,,2014
2004-05-17,Hand,46059,,,0,,1057,146,,2,,,226,,1557
2004-05-17,Hanson,46061,,,0,,1028,64,,2,,,565,,1062
2004-05-17,Harding,46063,,,0,,167,83,,0,,,38,,744
2004-05-17,Hughes,46065,,,1,,2612,828,,17,,,1004,,6980
2004-05-17,Hutchinson,46067,,,0,,1291,609,,5,,,268,,3454
2004-05-17,Hyde,46069,,,0,,393,85,,1,,,70,,693
2004-05-17,Jackson,46071,,,0,,753,228,,2,,,180,,820
2004-05-17,Jerauld,46073,,,0,,678,1,,1,,,122,,817
2004-05-17,Jones,46075,,,0,,166,54,,1,,,41,,614
2004-05-17,Kingsbury,46077,,,0,,1248,483,,5,,,361,,2143
2004-05-17,Lake,46079,,,1,,3013,588,,15,,,699,,3600
2004-05-17,Lawrence,46081,,,0,,3887,2343,,86,,,1939,,7897
2004-05-17,Lincoln,46083,,,5,,5613,1580,,17,,,2570,,9493
2004-05-17,Lyman,46085,,,2,,1207,108,,1,,,138,,1186
2004-05-17,McCook,46087,,,2,,1608,194,,6,,,458,,1918
2004-05-17,McPherson,46089,,,0,,382,132,,1,,,173,,1565
2004-05-17,Marshall,46091,,,0,,1465,337,,3,,,163,,1068
2004-05-17,Meade,46093,,,0,,3350,3397,,33,,,2055,,7816
2004-05-17,Mellette,46095,,,0,,632,120,,1,,,99,,578
2004-05-17,Miner,46097,,,0,,949,138,,2,,,224,,676
2004-05-17,Minnehaha,46099,,,34,,34516,10807,,220,,,12369,,40693
2004-05-17,Moody,46101,,,0,,2085,274,,1,,,609,,1521
2004-05-17,Pennington,46103,,,7,,15556,8856,,265,,,9688,,27508
2004-05-17,Perkins,46105,,,1,,697,234,,1,,,214,,1367
2004-05-17,Potter,46107,,,0,,534,154,,0,,,96,,1377
2004-05-17,Roberts,46109,,,0,,3758,516,,5,,,869,,2033
2004-05-17,Sanborn,46111,,,0,,814,111,,1,,,117,,948
2004-05-17,Shannon,46113,,,0,,5553,434,,11,,,472,,488
2004-05-17,Spink,46115,,,0,,2025,384,,4,,,439,,2085
2004-05-17,Stanley,46117,,,0,,675,68,,0,,,157,,1118
2004-05-17,Sully,46119,,,0,,343,85,,4,,,77,,704
2004-05-17,Todd,46121,,,0,,3703,229,,3,,,639,,723
2004-05-17,Tripp,46123,,,2,,1434,164,,0,,,312,,2203
2004-05-17,Turner,46125,,,0,,1858,280,,4,,,666,,3247
2004-05-17,Union,46127,,,0,,3167,1014,,6,,,1545,,3738
2004-05-17,Walworth,46129,,,0,,1076,353,,12,,,421,,2423
2004-05-17,Yankton,46135,,,1,,4886,1864,,28,,,7,,5740
2004-05-17,Ziebach,46137,,,0,,930,219,,0,,,175,,420
2004-10-18,Aurora,46003,,,0,,1089,116,,2,,,131,,853
2004-10-18,Beadle,46005,,,1,,4990,955,,25,,,1521,,4748
2004-10-18,Bennett,46007,,,0,,1492,186,,2,,,202,,754
2004-10-18,Bon Homme,46009,,,0,,1861,170,,3,,,423,,2140
2004-10-18,Brookings,46011,,,2,,5811,2719,,61,,,3601,,7755
2004-10-18,Brown,46013,,,0,,10608,1844,,34,,,3116,,9940
2004-10-18,Brule,46015,,,2,,1770,24,,4,,,371,,1369
2004-10-18,Buffalo,46017,,,0,,909,43,,0,,,107,,173
2004-10-18,Butte,46019,,,2,,1301,485,,34,,,806,,3658
2004-10-18,Campbell,46021,,,4,,195,112,,3,,,51,,1014
2004-10-18,Charles Mix,46023,,,0,,3454,511,,3,,,473,,2052
2004-10-18,Clark,46025,,,0,,1063,112,,3,,,212,,1656
2004-10-18,Clay,46027,,,0,,3938,1636,,23,,,1837,,3425
2004-10-18,Codington,46029,,,2,,6671,1234,,20,,,2520,,7306
2004-10-18,Corson,46031,,,0,,1608,212,,12,,,307,,767
2004-10-18,Custer,46033,,,0,,1320,650,,18,,,925,,3304
2004-10-18,Davison,46035,,,2,,4522,994,,14,,,1434,,5402
2004-10-18,Day,46037,,,0,,2350,346,,1,,,429,,1688
2004-10-18,Deuel,46039,,,0,,1224,157,,2,,,523,,1317
2004-10-18,Dewey,46041,,,0,,2865,150,,4,,,473,,910
2004-10-18,Douglas,46043,,,0,,496,39,,0,,,140,,1775
2004-10-18,Edmunds,46045,,,2,,1273,224,,3,,,220,,1487
2004-10-18,Fall River,46047,,,0,,1478,499,,18,,,913,,2788
2004-10-18,Faulk,46049,,,0,,634,68,,0,,,258,,876
2004-10-18,Grant,46051,,,0,,2023,482,,1,,,830,,2407
2004-10-18,Gregory,46053,,,0,,1469,22,,3,,,281,,1766
2004-10-18,Haakon,46055,,,2,,348,50,,0,,,75,,1169
2004-10-18,Hamlin,46057,,,1,,1258,271,,3,,,371,,2100
2004-10-18,Hand,46059,,,0,,1059,137,,2,,,239,,1553
2004-10-18,Hanson,46061,,,0,,1106,59,,3,,,614,,1196
2004-10-18,Harding,46063,,,0,,173,77,,0,,,44,,784
2004-10-18,Hughes,46065,,,4,,2817,787,,21,,,1136,,7269
2004-10-18,Hutchinson,46067,,,0,,1338,555,,5,,,305,,3548
2004-10-18,Hyde,46069,,,0,,395,82,,0,,,75,,707
2004-10-18,Jackson,46071,,,0,,858,197,,1,,,200,,835
2004-10-18,Jerauld,46073,,,0,,686,1,,0,,,129,,825
2004-10-18,Jones,46075,,,0,,172,52,,1,,,48,,627
2004-10-18,Kingsbury,46077,,,0,,1288,436,,5,,,348,,2180
2004-10-18,Lake,46079,,,2,,3170,536,,17,,,780,,3801
2004-10-18,Lawrence,46081,,,1,,4284,2227,,89,,,2330,,8529
2004-10-18,Lincoln,46083,,,7,,6312,1434,,26,,,3145,,10971
2004-10-18,Lyman,46085,,,3,,1274,101,,1,,,161,,1208
2004-10-18,McCook,46087,,,2,,1648,175,,5,,,477,,2002
2004-10-18,McPherson,46089,,,0,,386,123,,1,,,183,,1562
2004-10-18,Marshall,46091,,,0,,1553,296,,3,,,191,,1139
2004-10-18,Meade,46093,,,1,,3662,3180,,31,,,2470,,8729
2004-10-18,Mellette,46095,,,0,,677,110,,1,,,126,,595
2004-10-18,Miner,46097,,,0,,966,130,,2,,,232,,710
2004-10-18,Minnehaha,46099,,,38,,37173,10037,,237,,,14343,,44088
2004-10-18,Moody,46101,,,0,,2190,253,,1,,,665,,1612
2004-10-18,Pennington,46103,,,10,,16735,9191,,252,,,10887,,29530
2004-10-18,Perkins,46105,,,6,,702,220,,1,,,234,,1395
2004-10-18,Potter,46107,,,0,,531,140,,0,,,106,,1392
2004-10-18,Roberts,46109,,,1,,3779,476,,6,,,892,,1996
2004-10-18,Sanborn,46111,,,0,,825,104,,3,,,127,,964
2004-10-18,Shannon,46113,,,0,,6223,356,,12,,,1161,,588
2004-10-18,Spink,46115,,,0,,2071,353,,4,,,484,,2157
2004-10-18,Stanley,46117,,,1,,702,67,,1,,,171,,1176
2004-10-18,Sully,46119,,,0,,349,79,,4,,,82,,713
2004-10-18,Todd,46121,,,0,,4117,208,,4,,,707,,836
2004-10-18,Tripp,46123,,,2,,1524,147,,0,,,330,,2257
2004-10-18,Turner,46125,,,0,,1958,262,,5,,,734,,3364
2004-10-18,Union,46127,,,0,,3376,985,,6,,,1769,,4106
2004-10-18,Walworth,46129,,,0,,1137,326,,12,,,435,,2467
2004-10-18,Yankton,46135,,,3,,5214,1781,,33,,,1841,,6131
2004-10-18,Ziebach,46137,,,0,,1073,189,,0,,,215,,439
2006-05-22,Aurora,46003,,,0,,1053,118,,1,,,123,,811
2006-05-22,Beadle,46005,,,4,,4815,859,,29,,,1504,,4562
2006-05-22,Bennett,46007,,,0,,1466,148,,2,,,241,,816
2006-05-22,Bon Homme,46009,,,0,,1783,97,,3,,,419,,2066
2006-05-22,Brookings,46011,,,3,,5723,2145,,55,,,3511,,7515
2006-05-22,Brown,46013,,,1,,10300,1766,,33,,,2955,,9638
2006-05-22,Brule,46015,,,6,,1647,126,,2,,,354,,1295
2006-05-22,Buffalo,46017,,,0,,876,36,,0,,,103,,164
2006-05-22,Butte,46019,,,9,,1166,1024,,33,,,724,,3507
2006-05-22,Campbell,46021,,,4,,186,130,,3,,,49,,988
2006-05-22,Charles Mix,46023,,,0,,3412,569,,1,,,460,,2035
2006-05-22,Clark,46025,,,0,,1035,152,,2,,,210,,1610
2006-05-22,Clay,46027,,,0,,3431,1842,,20,,,1563,,2887
2006-05-22,Codington,46029,,,4,,6425,1223,,18,,,2391,,7131
2006-05-22,Corson,46031,,,0,,1583,102,,12,,,298,,767
2006-05-22,Custer,46033,,,14,,1300,459,,16,,,885,,3280
2006-05-22,Davison,46035,,,8,,4372,472,,13,,,1375,,5284
2006-05-22,Day,46037,,,0,,2336,251,,1,,,447,,1664
2006-05-22,Deuel,46039,,,4,,1200,183,,2,,,504,,1266
2006-05-22,Dewey,46041,,,0,,2646,280,,3,,,436,,834
2006-05-22,Douglas,46043,,,0,,468,80,,0,,,123,,1685
2006-05-22,Edmunds,46045,,,2,,1200,147,,3,,,210,,1436
2006-05-22,Fall River,46047,,,4,,1410,473,,20,,,851,,2721
2006-05-22,Faulk,46049,,,0,,609,72,,0,,,249,,867
2006-05-22,Grant,46051,,,1,,1972,446,,1,,,826,,2333
2006-05-22,Gregory,46053,,,0,,1420,164,,3,,,251,,1680
2006-05-22,Haakon,46055,,,2,,316,65,,0,,,72,,1150
2006-05-22,Hamlin,46057,,,3,,1183,227,,3,,,371,,2076
2006-05-22,Hand,46059,,,0,,999,217,,3,,,223,,1465
2006-05-22,Hanson,46061,,,1,,1159,91,,5,,,637,,1285
2006-05-22,Harding,46063,,,0,,154,52,,0,,,42,,767
2006-05-22,Hughes,46065,,,6,,2641,1337,,18,,,1054,,6982
2006-05-22,Hutchinson,46067,,,0,,1324,447,,5,,,316,,3504
2006-05-22,Hyde,46069,,,0,,361,75,,0,,,2,,802
2006-05-22,Jackson,46071,,,0,,821,209,,1,,,190,,823
2006-05-22,Jerauld,46073,,,0,,666,13,,1,,,140,,791
2006-05-22,Jones,46075,,,0,,156,1,,3,,,45,,601
2006-05-22,Kingsbury,46077,,,0,,1290,353,,5,,,413,,2120
