date,county,party,voters,election_type,fips
2022-05-02,Sanborn,inactive,103,,46111
2022-05-02,Sanborn,libertarian,5,,46111
2022-05-02,Sanborn,other,4,,46111
2022-05-02,Spink,republican,2286,,46115
2022-05-02,Spink,democratic,1178,,46115
2022-05-02,Spink,npa_ind,624,,46115
2022-05-02,Spink,inactive,220,,46115
2022-05-02,Spink,libertarian,10,,46115
2022-05-02,Spink,other,8,,46115
2022-05-02,Stanley,republican,1414,,46117
2022-05-02,Stanley,democratic,378,,46117
2022-05-02,Stanley,npa_ind,284,,46117
2022-05-02,Stanley,inactive,223,,46117
2022-05-02,Stanley,other,12,,46117
2022-05-02,Stanley,libertarian,4,,46117
2022-05-02,Sully,republican,777,,46119
2022-05-02,Sully,democratic,190,,46119
2022-05-02,Sully,npa_ind,134,,46119
2022-05-02,Sully,inactive,63,,46119
2022-05-02,Sully,libertarian,4,,46119
2022-05-02,Sully,other,3,,46119
2022-05-02,Todd,democratic,2849,,46121
2022-05-02,Todd,npa_ind,965,,46121
2022-05-02,Todd,inactive,872,,46121
2022-05-02,Todd,republican,675,,46121
2022-05-02,Todd,other,8,,46121
2022-05-02,Todd,libertarian,6,,46121
2022-05-02,Tripp,republican,2275,,46123
2022-05-02,Tripp,democratic,695,,46123
2022-05-02,Tripp,npa_ind,555,,46123
2022-05-02,Tripp,inactive,446,,46123
2022-05-02,Tripp,other,9,,46123
